timeindex,Mid-electricity-load-profile,South-electricity-load-profile,North-electricity-load-profile
2015-03-25T00:00:00Z,43754.8884296745,4857.12339361493,11095.7191850587
2015-03-25T01:00:00Z,42624.0005383785,4408.27726596968,11088.217008463
2015-03-25T02:00:00Z,42849.7937877027,3999.98397121229,11067.210913995
2015-03-25T03:00:00Z,42322.3023243879,3876.48216196288,11185.7453042073
2015-03-25T04:00:00Z,40196.0024913905,3778.78670091484,11440.8193084615
2015-03-25T05:00:00Z,39773.2406628686,3712.4275198256,11567.6060929291
2015-03-25T06:00:00Z,42201.2387098567,3780.63001150065,11862.4416331406
2015-03-25T07:00:00Z,45033.7429609531,3527.17480595149,12297.5678756919
2015-03-25T08:00:00Z,47691.3775466155,3858.97071139767,12576.6488450524
2015-03-25T09:00:00Z,50429.721208632,4201.82648035872,12637.4164754776
2015-03-25T10:00:00Z,50553.6672901759,4500.44279526029,12420.6035718616
2015-03-25T11:00:00Z,48773.2634986964,4674.63564561953,12034.9916948419
2015-03-25T12:00:00Z,46778.5963259433,4698.59868323509,11719.1500601624
2015-03-25T13:00:00Z,45525.6839977785,4520.71921170422,11519.5921627165
2015-03-25T14:00:00Z,44772.3992851396,4417.49381889874,11425.0647376105
2015-03-25T15:00:00Z,45387.3255811714,4247.90924500402,11547.3502161206
2015-03-25T16:00:00Z,47135.0614131742,4210.12137799488,11859.4407625023
2015-03-25T17:00:00Z,49361.2867692768,4248.83090029693,12412.3511776063
2015-03-25T18:00:00Z,53032.5889210541,4449.75175415045,13089.7977241991
2015-03-25T19:00:00Z,52626.1610722706,5011.96148282315,12772.4556542005
2015-03-25T20:00:00Z,52863.4841896454,5672.78832783679,12251.0543807985
2015-03-25T21:00:00Z,49257.5179568214,5470.94581869036,11676.3876535669
2015-03-25T22:00:00Z,45684.2196834742,5212.88233667667,11344.0412303768
2015-03-25T23:00:00Z,43531.9776473629,4761.2712431527,11229.2579284624
2015-03-26T00:00:00Z,43190.8857175328,4360.35119073856,11257.0159818666
2015-03-26T01:00:00Z,43782.7522774634,4080.16798169512,11387.553854632
2015-03-26T02:00:00Z,45464.1913681753,3915.19168426494,11596.8645816523
2015-03-26T03:00:00Z,49006.743326721,3870.03057491254,12261.5574280325
2015-03-26T04:00:00Z,56544.3945647982,3870.95223020545,13643.4583569627
2015-03-26T05:00:00Z,61481.0997351284,3949.29293010246,14870.8144480213
2015-03-26T06:00:00Z,63905.2544927662,4329.01491077976,15082.3758280203
2015-03-26T07:00:00Z,64036.8871530105,4837.7686324639,14696.7639510007
2015-03-26T08:00:00Z,64137.7734984532,5885.69070049809,14425.1851582359
2015-03-26T09:00:00Z,64890.0973887546,6278.31585527607,14115.345264833
2015-03-26T10:00:00Z,64862.2335409657,6484.76664088703,13779.9979710047
2015-03-26T11:00:00Z,64492.316941009,6592.60031015704,13482.9117778144
2015-03-26T12:00:00Z,63433.4907250293,6154.81404602666,13272.8508331345
2015-03-26T13:00:00Z,62170.0093511515,6308.73047994197,13143.8133956882
2015-03-26T14:00:00Z,60401.1354277225,6292.14068466966,12776.2067424983
2015-03-26T15:00:00Z,59848.6625836315,6215.64329535846,12673.4269231371
2015-03-26T16:00:00Z,59711.2649893619,6115.1828684317,12617.1605986692
2015-03-26T17:00:00Z,61039.1214598555,5925.32187809305,12991.5192107953
2015-03-26T18:00:00Z,63415.2351006158,5909.65373811365,13580.4400735587
2015-03-26T19:00:00Z,60862.3301497464,6244.21460943855,13260.8473505814
2015-03-26T20:00:00Z,58028.8650763124,6641.44804068106,12493.37468484
2015-03-26T21:00:00Z,52659.7898540848,6430.38897860557,11830.182273779
2015-03-26T22:00:00Z,48839.5602399873,5992.60271447519,11330.5373125045
2015-03-26T23:00:00Z,46467.2898885772,5347.44400944095,11159.4876861223
2015-03-27T00:00:00Z,45395.9729822093,4778.78269371791,11118.2257148459
2015-03-27T01:00:00Z,45965.7406283763,4366.80277778891,11236.0098873986
2015-03-27T02:00:00Z,47664.4745211641,4290.3053884777,11420.5634316531
2015-03-27T03:00:00Z,50717.0070875594,4199.06151448,12114.5147667565
2015-03-27T04:00:00Z,57641.6536742799,4210.12137799488,13424.3948003679
2015-03-27T05:00:00Z,62090.2610971349,4317.03339197198,14372.6699220659
2015-03-27T06:00:00Z,63839.9185738128,4674.63564561953,14569.9771665332
2015-03-27T07:00:00Z,63861.0566652389,5104.12701211375,14180.6142012157
2015-03-27T08:00:00Z,63760.1703197962,6104.12300491683,13896.2817082382
2015-03-27T09:00:00Z,64683.5205861814,6423.01573626232,13605.9474739841
2015-03-27T10:00:00Z,63813.0155483614,6525.31947377489,13312.6123690918
